case_id,reason_code,product_category,payment_method,order_value,time_to_dispute_days,days_remaining_to_respond,delivery_confirmed,communication_logs_present,device_ip_match_score,listing_accuracy_score,customer_prior_disputes,customer_account_age_days,_true_win_prob_debug_only,merchant_won
e002b041-b083-41ba-a379-a46893c2388a,item_not_received,groceries,upi,1542.23,9,10,signed_confirmation,False,0.271,0.902,1,578,0.872,True
de36e67b-2c6a-4f6b-8827-437d400ddb96,not_as_described,beauty,netbanking,145.44,12,1,in_transit,False,0.353,0.774,1,897,0.6141,True
0bad4d9a-3162-49b2-acaa-9a75eb744319,subscription_not_cancelled,groceries,wallet,3175.19,13,15,in_transit,False,0.576,0.807,0,132,0.4395,False
09b1f9c4-c760-429e-99e1-c6f8dcfd78ae,item_not_received,digital_goods,card,216.33,1,2,delivered_no_signature,False,0.686,0.562,0,292,0.7598,False
4911962d-57cf-4035-9365-d4b7f8bcf76e,fraud_card_not_present,apparel,netbanking,2085.49,6,18,delivered_no_signature,True,0.49,0.578,0,416,0.7759,False
3115b128-ab93-49c9-8a9f-81e0ec6aa2e9,item_not_received,groceries,card,973.17,3,18,signed_confirmation,False,0.236,0.771,0,910,0.8982,True
a9210fa3-7abb-4d43-b293-087a0438ff9a,item_not_received,electronics,upi,1343.38,3,11,signed_confirmation,False,0.112,0.654,0,368,0.8994,False
65c61fe7-205c-4962-8148-6c2db2d3c6bf,fraud_card_not_present,groceries,card,392.13,8,4,delivered_no_signature,True,0.073,0.697,1,336,0.1282,False
30af60c2-a738-416f-b20a-ad80042b5e38,item_not_received,home_goods,upi,706.44,2,19,signed_confirmation,False,0.496,0.599,0,28,0.8969,True
bdcaf128-ea76-4aab-8154-e3b9c51565bd,fraud_card_not_present,home_goods,card,770.56,8,16,in_transit,True,0.155,0.726,0,116,0.3203,False
5d5b7f5c-7627-4ff1-89a8-5474b9a2000f,fraud_card_not_present,apparel,card,963.53,18,9,delivered_no_signature,True,0.443,0.33,0,380,0.3856,False
20073aab-1046-47f0-a5cb-d9ab2bbfdc33,item_not_received,electronics,card,7911.12,16,4,delivered_no_signature,True,0.402,0.752,0,467,0.6936,True
fbe4682f-1b61-41f8-89f7-e4748af77ef3,item_not_received,beauty,card,1228.3,12,15,delivered_no_signature,False,0.326,0.419,2,361,0.5663,False
948b2002-13cd-46a4-97ff-7045b24ff5cf,item_not_received,home_goods,upi,267.35,6,18,delivered_no_signature,False,0.709,0.545,1,245,0.7467,False
ec6bd8c0-9c7a-43ac-b2b2-78b170227b38,item_not_received,electronics,upi,901.33,27,2,signed_confirmation,True,0.859,0.402,1,2172,0.9668,True
4eddf4f6-7a18-470e-b1c8-360f67b98211,fraud_card_not_present,digital_goods,upi,507.79,8,17,delivered_no_signature,False,0.544,0.777,1,157,0.2784,True
3ad4c7d7-2869-4090-9b90-d9149fdb896b,item_not_received,home_goods,wallet,857.97,5,20,delivered_no_signature,True,0.627,0.509,0,22,0.5345,True
3d08af3c-788b-4402-b7d0-f725ae96acac,fraud_card_not_present,apparel,card,1156.06,12,1,not_shipped,False,0.429,0.657,2,327,0.1244,True
965e5f7d-1eca-47b7-ae96-31fde2a7246a,not_as_described,digital_goods,card,215.13,8,12,delivered_no_signature,False,0.965,0.554,0,316,0.4383,False
97d080ac-4077-48d6-b819-1026a02a8de0,not_as_described,electronics,upi,285.81,12,21,signed_confirmation,True,0.528,0.687,1,159,0.7542,True
ad67b5aa-6671-45e7-a8b7-1363b6b79e30,item_not_received,apparel,card,1358.19,2,20,delivered_no_signature,False,0.055,0.397,0,244,0.8843,False
3d02608a-fece-4759-99da-4792db1dadf3,not_as_described,beauty,wallet,1568.81,16,10,in_transit,False,0.647,0.983,0,236,0.6884,True
5a38d236-f186-42aa-a26b-1a8bbdd862de,duplicate_charge,home_goods,upi,2524.68,12,15,in_transit,False,0.587,0.668,0,456,0.621,True
c576be97-45e3-4d09-917d-1973bc643a9d,duplicate_charge,apparel,wallet,447.07,12,8,delivered_no_signature,False,0.506,0.32,0,344,0.9423,True
71803454-b840-46e1-a5f9-bbe77836960c,fraud_card_not_present,beauty,card,265.49,4,4,in_transit,True,0.327,0.67,3,313,0.2245,True
c23163b4-d6c1-45be-aa92-787207595dab,not_as_described,beauty,card,284.05,44,6,signed_confirmation,False,0.504,0.598,0,138,0.4022,True
fa3b6048-d694-44c0-8301-f5082e112a03,item_not_received,electronics,card,109.31,1,13,signed_confirmation,False,0.269,0.726,0,191,0.6837,True
fec28a82-ccfb-4341-a8d7-da48ed38edea,duplicate_charge,digital_goods,upi,273.59,13,6,signed_confirmation,True,0.301,0.449,0,13,0.4951,True
e6af87a1-ab5f-4198-864c-1d221cfc8b86,fraud_card_not_present,digital_goods,wallet,1231.73,5,7,delivered_no_signature,False,0.681,0.781,1,1129,0.1518,False
a365a415-e9d8-48e8-97fb-9c669ebff2b5,fraud_card_not_present,home_goods,upi,845.92,9,20,signed_confirmation,True,0.802,0.828,2,61,0.301,True
34d631ae-061f-4701-85a3-c9ababe760da,duplicate_charge,groceries,upi,492.01,1,6,signed_confirmation,False,0.571,0.72,0,376,0.808,True
abeb82b1-f8c4-4b3c-b04c-ba46bf389dfc,item_not_received,beauty,upi,482.37,3,20,signed_confirmation,True,0.726,0.402,1,838,0.7564,True
0bdb3f9b-2891-4b44-a922-698f04102807,subscription_not_cancelled,home_goods,upi,4232.49,25,3,delivered_no_signature,True,0.66,0.901,0,262,0.8042,False
17c832a1-f4c4-48bd-acb8-3c5bd21eda12,item_not_received,digital_goods,card,1523.14,5,21,in_transit,False,0.874,0.634,2,347,0.2766,False
4cfabc18-6a91-42fc-b6cd-c7109b11ac53,item_not_received,digital_goods,card,551.45,13,6,signed_confirmation,True,0.305,0.421,0,215,0.8883,True
81e1e779-258c-4508-b833-9df52520e9d6,item_not_received,electronics,card,736.84,6,14,delivered_no_signature,False,0.903,0.369,2,75,0.444,False
aea2b60b-ce45-44ba-940e-2c1d7ca95932,subscription_not_cancelled,beauty,card,949.04,1,17,delivered_no_signature,True,0.083,0.551,0,179,0.816,True
77b5bbc9-1248-47e0-8a50-4fb1352e145c,not_as_described,electronics,upi,1484.59,1,16,signed_confirmation,True,0.187,0.634,2,26,0.8525,True
47ec8254-01f0-463f-a30b-ba5f2982b539,fraud_card_not_present,groceries,upi,450.4,10,19,signed_confirmation,False,0.339,0.723,0,609,0.8523,True
4577f896-51ce-4677-882b-7390a1944a6b,duplicate_charge,apparel,card,1259.49,5,1,signed_confirmation,True,0.388,0.296,1,522,0.5593,True
4608c7b7-96e2-4443-a7b6-df6d5152a010,item_not_received,digital_goods,upi,959.38,13,18,in_transit,True,0.934,0.924,0,445,0.4366,False
ddf0181e-e82d-4be4-ae72-c480d8eb93b5,fraud_card_not_present,groceries,upi,1881.35,2,21,signed_confirmation,False,0.714,0.944,1,36,0.5941,True
a5c57535-dbf3-4763-b167-d59035652a54,item_not_received,home_goods,upi,1176.8,9,20,signed_confirmation,False,0.315,0.58,1,116,0.8624,True
7d719959-37ae-456a-9569-2fb105219ad0,not_as_described,digital_goods,wallet,2556.05,18,18,signed_confirmation,False,0.662,0.598,1,668,0.351,False
8d955c03-3eb6-4f3f-9b01-7c8f198c8c18,duplicate_charge,home_goods,netbanking,510.51,2,11,delivered_no_signature,True,0.738,0.138,2,35,0.8591,True
82008be0-77eb-4ed8-8358-52763c67ecdd,fraud_card_not_present,home_goods,card,2545.73,8,10,signed_confirmation,False,0.5,0.771,0,321,0.7327,True
ccf40de5-b466-499d-817a-a97c002e77c0,fraud_card_not_present,home_goods,upi,486.84,35,16,delivered_no_signature,False,0.082,0.785,0,289,0.5378,False
b86a50fe-036e-481b-a487-067867fd4a9b,subscription_not_cancelled,digital_goods,netbanking,1134.16,2,8,signed_confirmation,False,0.552,0.503,1,527,0.5071,True
0916e67a-5b9b-4a52-8944-57e64acc7e90,fraud_card_not_present,electronics,card,2299.76,12,5,in_transit,True,0.542,0.666,2,214,0.2617,False
69537ff6-5c6c-4c36-bef6-84e7c2617a0b,item_not_received,home_goods,netbanking,117.96,13,1,delivered_no_signature,False,0.592,0.566,1,73,0.5212,False
3e82f49f-1bff-4b4e-9677-afbddf97f1cc,subscription_not_cancelled,beauty,wallet,764.14,14,5,signed_confirmation,False,0.164,0.228,0,698,0.6364,False
3e31f903-7277-432f-9a5a-b5c758bd6f81,fraud_card_not_present,home_goods,upi,695.75,4,7,signed_confirmation,True,0.524,0.805,0,422,0.4379,True
262fab5e-d7e2-481d-af37-ef61007535d0,not_as_described,electronics,upi,1119.12,24,7,signed_confirmation,True,0.632,0.414,2,446,0.4048,True
759105af-32cd-44c1-b9e6-c03532a85942,item_not_received,home_goods,card,757.58,12,17,delivered_no_signature,True,0.561,0.592,0,349,0.2292,False
9b175e63-b0c1-40db-927d-74aab2227393,not_as_described,digital_goods,card,1315.3,1,6,delivered_no_signature,True,0.649,0.792,1,90,0.7191,True
b072f44c-8774-4aee-98fd-c0abe3f058fd,item_not_received,beauty,card,888.18,4,13,signed_confirmation,False,0.286,0.458,2,778,0.8748,True
b6a4fb27-bdc2-4441-85f4-2123a234c779,duplicate_charge,beauty,upi,348.84,6,5,signed_confirmation,False,0.517,0.872,1,626,0.2856,True
3daac399-6946-4a6f-8010-de694ef2342c,subscription_not_cancelled,electronics,card,362.4,7,19,signed_confirmation,True,0.625,0.756,0,534,0.8385,True
01203c78-ff54-41d2-ae62-da20df1778fa,fraud_card_not_present,apparel,card,2287.76,6,6,signed_confirmation,False,0.225,0.804,0,128,0.2239,False
50e5cd6c-ebd6-433d-ada2-320304e01883,fraud_card_not_present,home_goods,upi,376.11,15,7,signed_confirmation,True,0.414,0.834,0,73,0.6018,True
f1cd90fb-b830-4f50-bea4-3efa68381784,duplicate_charge,beauty,netbanking,681.27,2,8,signed_confirmation,True,0.432,0.562,2,332,0.8106,False
6c7747b2-de69-40da-b31e-bc645ed717ab,not_as_described,electronics,card,584.4,2,10,signed_confirmation,False,0.587,0.925,0,66,0.8967,True
51ca0303-afbc-4417-830b-8a7b75662e22,fraud_card_not_present,electronics,upi,1774.74,7,8,not_shipped,False,0.568,0.629,1,630,0.225,False
d966b390-3ccb-4ec1-8a10-b87c5d16f7de,not_as_described,home_goods,card,546.9,5,9,signed_confirmation,False,0.931,0.342,0,36,0.2973,False
d4b41bb7-f30b-4725-b46a-3dfd970f8904,not_as_described,digital_goods,card,311.06,16,19,signed_confirmation,False,0.394,0.521,1,262,0.5258,False
b3c7f5bc-1f52-4d44-9f19-0b1193a50a19,item_not_received,home_goods,upi,599.89,7,5,signed_confirmation,False,0.71,0.697,1,401,0.9595,True
eea9a5f5-4c21-4906-988e-4904c6a27bab,not_as_described,digital_goods,upi,1483.85,1,3,signed_confirmation,False,0.753,0.864,0,413,0.3913,False
bc8787b9-bf4d-4894-b6be-b7accda8189b,item_not_received,home_goods,card,1168.84,3,13,delivered_no_signature,False,0.584,0.707,0,331,0.7559,True
6c454f97-d26c-45de-b769-ca56d67294ab,item_not_received,beauty,card,1317.91,8,4,delivered_no_signature,True,0.25,0.987,1,326,0.8607,True
6aa0a739-1893-4e5a-8e5e-67c8e9458345,item_not_received,groceries,upi,780.19,6,3,signed_confirmation,False,0.589,0.759,0,232,0.7944,True
93d44b64-c963-4eaf-aac7-77a13ff6c2ca,not_as_described,beauty,card,186.11,14,3,delivered_no_signature,False,0.296,0.804,0,27,0.8521,True
abfc2075-13f2-41c8-823e-3929db4ea315,item_not_received,home_goods,netbanking,233.15,4,19,signed_confirmation,False,0.668,0.892,2,310,0.8653,False
18075333-8807-4180-be5c-5fc3ea579b9e,not_as_described,beauty,netbanking,5340.53,20,13,signed_confirmation,True,0.437,0.586,0,265,0.7111,True
9d07637e-36ff-4662-8e20-680031e3ef1c,duplicate_charge,groceries,card,271.63,6,10,delivered_no_signature,True,0.566,0.637,1,324,0.9205,True
3ef8b351-f265-43e3-86b1-81d98b7cc235,duplicate_charge,electronics,upi,719.82,9,13,signed_confirmation,False,0.481,0.371,0,238,0.3396,True
d1ca1c67-9f02-4fcd-a367-e70774759606,item_not_received,electronics,card,462.29,13,7,signed_confirmation,True,0.811,0.461,0,368,0.909,True
d755250d-5dc4-4a55-b2cb-263b8fb41195,item_not_received,groceries,card,665.58,4,14,signed_confirmation,False,0.777,0.442,0,1286,0.8582,True
90361f0d-b517-4af2-be7a-1c2076578d90,fraud_card_not_present,groceries,upi,1100.43,25,10,signed_confirmation,True,0.804,0.367,0,266,0.2633,False
9705ba14-01b1-43c8-a5ff-248b581660fc,not_as_described,apparel,upi,2742.26,2,14,delivered_no_signature,True,0.392,0.411,2,149,0.747,True
170c7f67-974a-43a0-8526-027c788001ce,fraud_card_not_present,electronics,card,2634.33,2,21,not_shipped,True,0.35,0.508,0,115,0.3772,True
6e9ac31d-86b5-44ab-bfeb-858cab167052,fraud_card_not_present,apparel,upi,4916.94,5,20,signed_confirmation,False,0.788,0.099,0,289,0.5182,False
a82a7f7e-2621-4481-b06b-c02d0ad83334,item_not_received,digital_goods,wallet,500.37,8,2,signed_confirmation,False,0.468,0.8,1,1011,0.6994,True
dc723b1f-0a58-49c4-8a2f-9ee7c854dc86,fraud_card_not_present,beauty,netbanking,245.94,1,13,signed_confirmation,False,0.757,0.447,1,210,0.4197,True
222dfc14-445a-4a33-844c-68d9cf41e68a,item_not_received,apparel,upi,1108.96,12,12,signed_confirmation,False,0.221,0.366,0,130,0.7209,True
e47bffcd-e3e9-47e0-98e7-b533c6e5316f,item_not_received,groceries,wallet,626.05,13,7,in_transit,False,0.338,0.567,0,600,0.4278,True
e52ba2d7-a68d-4fc3-93b1-9ae47fcd8cfc,subscription_not_cancelled,digital_goods,card,427.58,4,20,delivered_no_signature,True,0.86,0.54,0,61,0.667,True
c8c4fe23-2c3b-4ed6-8539-9060e3df993f,item_not_received,digital_goods,card,926.09,7,14,signed_confirmation,False,0.392,0.537,2,433,0.8213,True
a43643f8-8489-440d-94c7-14dc38aedfbc,fraud_card_not_present,home_goods,card,370.32,9,4,signed_confirmation,True,0.798,0.31,0,217,0.7924,True
311c5e8f-4e66-49ae-ac03-b056c4a5d3bf,fraud_card_not_present,digital_goods,upi,357.85,1,3,delivered_no_signature,False,0.646,0.448,1,35,0.8204,True
64b0e5cd-822a-435f-987e-89bb3aff8486,item_not_received,apparel,card,1617.42,2,3,delivered_no_signature,False,0.262,0.759,2,130,0.5908,True
e96061dd-156a-448a-a6bd-03e70b34e5e5,not_as_described,apparel,card,762.14,10,13,signed_confirmation,True,0.061,0.359,1,500,0.3651,False
79a585b4-b4a1-4604-9cc1-c29a61393ba0,subscription_not_cancelled,apparel,wallet,855.84,6,7,signed_confirmation,False,0.77,0.627,2,93,0.7885,True
a035692b-eb0e-43bb-b6f1-0966590beefb,not_as_described,home_goods,card,835.59,5,16,not_shipped,True,0.195,0.863,0,1033,0.764,True
93a924b2-2ce0-4156-a3d1-4435e39d23ca,fraud_card_not_present,home_goods,netbanking,523.22,2,14,signed_confirmation,False,0.698,0.431,1,404,0.4869,True
e9a9edf0-0dd4-4079-8eae-434d3bbd6edd,item_not_received,home_goods,netbanking,1989.76,10,1,signed_confirmation,False,0.551,0.557,2,183,0.7068,True
7df190d2-ba69-4970-b9e1-2ae1a7823f2e,fraud_card_not_present,beauty,wallet,759.72,29,3,signed_confirmation,False,0.616,0.521,0,136,0.8809,True
bb11d71c-daf2-4b6a-b383-94381beb3cec,fraud_card_not_present,home_goods,upi,293.75,12,15,in_transit,True,0.56,0.93,0,400,0.7046,True
d9332681-0116-4677-956d-df375a57b32c,fraud_card_not_present,groceries,card,1003.23,4,15,delivered_no_signature,False,0.352,0.816,1,29,0.1972,True
e424b88d-49d5-4ce3-ab50-7d4b5c93d9e2,item_not_received,beauty,upi,461.14,1,9,not_shipped,False,0.207,0.764,1,1492,0.0399,False
00a9bc2a-d7c2-40d7-87d2-8db4eadf1756,fraud_card_not_present,electronics,netbanking,1777.8,14,3,not_shipped,True,0.741,0.315,1,204,0.4565,True
6f85054f-44de-49a9-8b01-c9c37dc0d434,fraud_card_not_present,groceries,card,1837.48,13,15,signed_confirmation,False,0.512,0.82,1,321,0.5396,False
9b78a65f-86e1-4ce0-9bab-93b84bd21a84,subscription_not_cancelled,home_goods,card,1961.1,20,1,in_transit,False,0.448,0.273,1,487,0.6462,True
ea5f8980-4545-44ea-85d7-04d25c5ac16f,fraud_card_not_present,beauty,upi,2013.49,5,4,in_transit,True,0.281,0.438,0,923,0.2921,True
8a998ed5-2630-433f-a03b-cc8ebfb1ac00,fraud_card_not_present,groceries,card,209.14,11,12,signed_confirmation,False,0.475,0.351,2,83,0.1191,True
d38b65e4-2d9f-4ff5-9858-956188b6e37f,subscription_not_cancelled,groceries,upi,2859.65,5,12,signed_confirmation,False,0.089,0.675,1,184,0.3055,True
8406870d-5fe9-400f-bb2a-cedc191f29fb,subscription_not_cancelled,apparel,card,1192.5,9,8,signed_confirmation,False,0.374,0.882,0,1172,0.4296,False
6629da44-25ab-471b-b582-b8f5d01656e2,not_as_described,digital_goods,card,750.17,29,15,delivered_no_signature,False,0.792,0.605,1,2822,0.6557,True
e9aff3b7-eaa1-41a4-8978-78b799273f38,item_not_received,digital_goods,netbanking,583.8,17,2,delivered_no_signature,True,0.195,0.56,0,202,0.8015,True
fd023a42-dbed-4170-bb34-6f2e2fe011ff,fraud_card_not_present,groceries,card,714.05,17,10,signed_confirmation,False,0.742,0.784,0,1471,0.6913,False
e0d246c7-04a2-4e46-8bd9-97798489e2c5,fraud_card_not_present,apparel,card,1317.04,15,12,signed_confirmation,False,0.801,0.326,0,396,0.8084,False
e9e9aa1f-53f2-4b70-9f80-4b4906bc4a77,duplicate_charge,electronics,upi,1352.46,1,3,delivered_no_signature,True,0.358,0.813,0,1695,0.7935,False
a3649a36-eba0-462c-8b43-4c6cff30eb06,fraud_card_not_present,beauty,upi,4036.98,17,13,signed_confirmation,True,0.315,0.483,0,192,0.2102,False
8ef4efa5-d9fe-4a30-b344-3b7a81adfd4a,item_not_received,apparel,wallet,272.71,1,3,in_transit,True,0.218,0.452,1,1439,0.2483,True
a8987c40-a126-4843-9a2b-c69d2bc78ff0,fraud_card_not_present,groceries,wallet,347.46,1,18,in_transit,True,0.809,0.57,0,311,0.4548,False
dc6197f0-82f8-42df-a76c-0d2998897860,fraud_card_not_present,digital_goods,upi,1586.93,27,20,signed_confirmation,False,0.415,0.828,1,744,0.3944,False
9bdcd785-bce6-4278-add5-896a8d017282,fraud_card_not_present,apparel,card,1630.0,4,13,signed_confirmation,True,0.407,0.954,2,258,0.4341,True
c18f047e-b775-4f3b-884a-c7dfa6dac026,fraud_card_not_present,home_goods,upi,168.13,2,15,not_shipped,False,0.316,0.269,0,255,0.2311,False
a0dd162e-b126-4ccd-8a1e-6a3492eff922,item_not_received,groceries,upi,707.75,5,20,delivered_no_signature,False,0.687,0.522,0,1099,0.2811,False
07db57b2-a2c3-4471-bc98-6b6567fcf975,duplicate_charge,apparel,card,4943.58,18,7,delivered_no_signature,False,0.064,0.537,1,480,0.6108,True
5d1c15b6-03b5-4a4d-b5b7-f11c3dabe4be,fraud_card_not_present,beauty,upi,2515.27,1,19,signed_confirmation,True,0.464,0.533,0,1063,0.6723,True
4a3b6ca8-3b4b-4eae-afe5-a1f29a98a1cc,item_not_received,beauty,upi,1028.87,2,6,delivered_no_signature,False,0.962,0.815,0,136,0.2804,False
1a8e7796-66a3-48bf-95fc-0e0f9dd13b17,fraud_card_not_present,electronics,card,1616.98,1,15,in_transit,False,0.203,0.471,0,234,0.2853,False
35a8bc67-ba6b-40e8-b8db-afa19ace8b42,fraud_card_not_present,electronics,upi,525.25,18,18,signed_confirmation,True,0.42,0.763,0,633,0.5493,True
57da3b16-6115-44e7-be40-7e3f5957cb25,not_as_described,groceries,upi,225.05,5,17,delivered_no_signature,True,0.874,0.767,1,218,0.947,True
e1dff528-4f31-4975-9c2c-55f38d9f9370,fraud_card_not_present,groceries,upi,256.03,21,9,delivered_no_signature,True,0.453,0.362,0,54,0.3917,False
3792837a-3fa1-40c5-851e-46b829b128b1,not_as_described,home_goods,card,636.26,9,12,signed_confirmation,True,0.064,0.774,0,21,0.6793,False
0d2f76bf-37d1-4707-a836-45ec4a593ecb,subscription_not_cancelled,home_goods,upi,248.63,3,5,delivered_no_signature,False,0.458,0.782,0,47,0.203,False
14257162-bd93-47cc-b631-e6c844707600,subscription_not_cancelled,beauty,card,2497.84,11,13,in_transit,False,0.366,0.575,2,474,0.446,False
d23fe8af-2e47-44a3-ad4e-8ac418338f41,fraud_card_not_present,home_goods,card,501.53,23,2,not_shipped,False,0.438,0.515,0,151,0.684,True
5492e2b3-3e5e-4d0c-af63-6c342a961fef,fraud_card_not_present,beauty,netbanking,738.76,2,21,signed_confirmation,False,0.645,0.502,0,426,0.4641,False
bb7bca8f-1f5b-4c38-b165-de4d1c2ba271,duplicate_charge,home_goods,card,1505.56,8,5,delivered_no_signature,False,0.429,0.219,0,894,0.5582,False
78b05517-d742-4bb5-8d22-8672a745539f,fraud_card_not_present,digital_goods,card,481.6,8,1,delivered_no_signature,True,0.167,0.906,0,108,0.0965,False
4820b3a7-37dc-4917-a56d-1640d2ebcc5c,fraud_card_not_present,electronics,upi,116.06,28,3,signed_confirmation,True,0.553,0.52,2,182,0.654,True
3c624361-202a-4211-a9e1-d86fa9174264,item_not_received,digital_goods,wallet,1331.11,9,6,signed_confirmation,True,0.767,0.681,0,15,0.9166,True
376d9dc5-0ed6-4056-97f6-9a54015712cb,item_not_received,apparel,upi,1056.66,13,14,signed_confirmation,False,0.74,0.611,1,396,0.8761,True
d44b106f-7aa1-4a24-b05f-da0bcd3038e1,duplicate_charge,apparel,card,757.77,5,16,signed_confirmation,False,0.786,0.577,1,114,0.2864,False
c9018ffc-d917-440f-b837-16b8d89ee66f,subscription_not_cancelled,digital_goods,card,503.01,3,9,not_shipped,False,0.681,0.416,1,68,0.1776,False
cdd36ae3-e5f2-4572-807f-fe4048342b8c,duplicate_charge,apparel,card,555.42,1,3,signed_confirmation,False,0.172,0.857,0,15,0.3957,True
578d3916-0311-4a35-8361-e19716c7b212,not_as_described,digital_goods,upi,3938.53,5,9,delivered_no_signature,False,0.481,0.703,0,607,0.8892,True
1247e946-b251-46dd-b3fe-06a8b62dc91a,subscription_not_cancelled,beauty,netbanking,333.24,5,11,signed_confirmation,False,0.748,0.496,0,746,0.3845,False
f643f383-c842-4d34-b36e-e9c57171a3b4,item_not_received,apparel,card,542.43,12,18,not_shipped,False,0.253,0.547,0,673,0.0236,False
b3b29588-a9bd-4a59-b30c-b6288094e980,fraud_card_not_present,apparel,upi,2211.75,2,1,signed_confirmation,True,0.146,0.695,0,294,0.5743,True
3a064680-4308-4e58-89ac-6671e27bf2e0,subscription_not_cancelled,apparel,netbanking,3304.17,16,8,not_shipped,False,0.584,0.302,0,359,0.3689,True
123402dd-d43c-4104-b9df-77e42ad6c771,not_as_described,digital_goods,card,201.39,4,18,in_transit,False,0.54,0.7,0,704,0.7846,True
bb96968e-6fa0-4c31-af17-bee4c365bb8c,fraud_card_not_present,beauty,upi,1118.62,3,18,signed_confirmation,False,0.733,0.779,3,434,0.3641,False
9a7f193a-cf0b-48e3-85b8-3a9d0aff5121,not_as_described,groceries,upi,735.98,7,11,in_transit,False,0.783,0.782,0,48,0.2168,False
1a00e706-c760-4f2c-b2d9-71a67d8d89bd,item_not_received,apparel,upi,511.35,19,5,delivered_no_signature,True,0.633,0.501,1,375,0.5969,True
